C:\Users\toate\Desktop\SDV\Data\IMG\center_2024_08_20_00_27_08_484.jpg, C:\Users\toate\Desktop\SDV\Data\IMG\left_2024_08_20_00_27_08_484.jpg, C:\Users\toate\Desktop\SDV\Data\IMG\right_2024_08_20_00_27_08_484.jpg, 0, 0, 0, 7.930009E-05
C:\Users\toate\Desktop\SDV\Data\IMG\center_2024_08_20_00_27_08_590.jpg, C:\Users\toate\Desktop\SDV\Data\IMG\left_2024_08_20_00_27_08_590.jpg, C:\Users\toate\Desktop\SDV\Data\IMG\right_2024_08_20_00_27_08_590.jpg, 0, 0, 0, 7.825282E-05
C:\Users\toate\Desktop\SDV\Data\IMG\center_2024_08_20_00_27_08_697.jpg, C:\Users\toate\Desktop\SDV\Data\IMG\left_2024_08_20_00_27_08_697.jpg, C:\Users\toate\Desktop\SDV\Data\IMG\right_2024_08_20_00_27_08_697.jpg, 0, 0, 0, 7.846533E-05
C:\Users\toate\Desktop\SDV\Data\IMG\center_2024_08_20_00_27_08_803.jpg, C:\Users\toate\Desktop\SDV\Data\IMG\left_2024_08_20_00_27_08_803.jpg, C:\Users\toate\Desktop\SDV\Data\IMG\right_2024_08_20_00_27_08_803.jpg, 0, 0, 0, 7.820887E-05
C:\Users\toate\Desktop\SDV\Data\IMG\center_2024_08_20_00_27_08_905.jpg, C:\Users\toate\Desktop\SDV\Data\IMG\left_2024_08_20_00_27_08_905.jpg, C:\Users\toate\Desktop\SDV\Data\IMG\right_2024_08_20_00_27_08_905.jpg, 0, 0, 0, 8.02051E-05
C:\Users\toate\Desktop\SDV\Data\IMG\center_2024_08_20_00_27_09_014.jpg, C:\Users\toate\Desktop\SDV\Data\IMG\left_2024_08_20_00_27_09_014.jpg, C:\Users\toate\Desktop\SDV\Data\IMG\right_2024_08_20_00_27_09_014.jpg, 0, 0, 0, 7.77876E-05
C:\Users\toate\Desktop\SDV\Data\IMG\center_2024_08_20_00_27_09_115.jpg, C:\Users\toate\Desktop\SDV\Data\IMG\left_2024_08_20_00_27_09_115.jpg, C:\Users\toate\Desktop\SDV\Data\IMG\right_2024_08_20_00_27_09_115.jpg, 0, 0, 0, 7.930198E-05
C:\Users\toate\Desktop\SDV\Data\IMG\center_2024_08_20_00_27_09_223.jpg, C:\Users\toate\Desktop\SDV\Data\IMG\left_2024_08_20_00_27_09_223.jpg, C:\Users\toate\Desktop\SDV\Data\IMG\right_2024_08_20_00_27_09_223.jpg, 0, 0, 0, 7.834892E-05
C:\Users\toate\Desktop\SDV\Data\IMG\center_2024_08_20_00_27_09_326.jpg, C:\Users\toate\Desktop\SDV\Data\IMG\left_2024_08_20_00_27_09_326.jpg, C:\Users\toate\Desktop\SDV\Data\IMG\right_2024_08_20_00_27_09_326.jpg, 0, 0, 0, 7.835381E-05
C:\Users\toate\Desktop\SDV\Data\IMG\center_2024_08_20_00_27_09_427.jpg, C:\Users\toate\Desktop\SDV\Data\IMG\left_2024_08_20_00_27_09_427.jpg, C:\Users\toate\Desktop\SDV\Data\IMG\right_2024_08_20_00_27_09_427.jpg, 0, 0, 0, 7.910818E-05
C:\Users\toate\Desktop\SDV\Data\IMG\center_2024_08_20_00_27_09_533.jpg, C:\Users\toate\Desktop\SDV\Data\IMG\left_2024_08_20_00_27_09_533.jpg, C:\Users\toate\Desktop\SDV\Data\IMG\right_2024_08_20_00_27_09_533.jpg, 0, 0, 0, 7.834073E-05
C:\Users\toate\Desktop\SDV\Data\IMG\center_2024_08_20_00_27_09_635.jpg, C:\Users\toate\Desktop\SDV\Data\IMG\left_2024_08_20_00_27_09_635.jpg, C:\Users\toate\Desktop\SDV\Data\IMG\right_2024_08_20_00_27_09_635.jpg, 0, 0, 0, 7.80584E-05
C:\Users\toate\Desktop\SDV\Data\IMG\center_2024_08_20_00_27_09_740.jpg, C:\Users\toate\Desktop\SDV\Data\IMG\left_2024_08_20_00_27_09_740.jpg, C:\Users\toate\Desktop\SDV\Data\IMG\right_2024_08_20_00_27_09_740.jpg, 0, 0, 0, 7.921264E-05
C:\Users\toate\Desktop\SDV\Data\IMG\center_2024_08_20_00_27_09_844.jpg, C:\Users\toate\Desktop\SDV\Data\IMG\left_2024_08_20_00_27_09_844.jpg, C:\Users\toate\Desktop\SDV\Data\IMG\right_2024_08_20_00_27_09_844.jpg, 0, 0, 0, 7.850044E-05
C:\Users\toate\Desktop\SDV\Data\IMG\center_2024_08_20_00_27_09_945.jpg, C:\Users\toate\Desktop\SDV\Data\IMG\left_2024_08_20_00_27_09_945.jpg, C:\Users\toate\Desktop\SDV\Data\IMG\right_2024_08_20_00_27_09_945.jpg, 0, 0.1266693, 0, 0.07350419
C:\Users\toate\Desktop\SDV\Data\IMG\center_2024_08_20_00_27_10_057.jpg, C:\Users\toate\Desktop\SDV\Data\IMG\left_2024_08_20_00_27_10_057.jpg, C:\Users\toate\Desktop\SDV\Data\IMG\right_2024_08_20_00_27_10_057.jpg, 0, 0.3442713, 0, 0.4872049
C:\Users\toate\Desktop\SDV\Data\IMG\center_2024_08_20_00_27_10_168.jpg, C:\Users\toate\Desktop\SDV\Data\IMG\left_2024_08_20_00_27_10_168.jpg, C:\Users\toate\Desktop\SDV\Data\IMG\right_2024_08_20_00_27_10_168.jpg, 0, 0.01345048, 0, 0.6899866
C:\Users\toate\Desktop\SDV\Data\IMG\center_2024_08_20_00_27_10_270.jpg, C:\Users\toate\Desktop\SDV\Data\IMG\left_2024_08_20_00_27_10_270.jpg, C:\Users\toate\Desktop\SDV\Data\IMG\right_2024_08_20_00_27_10_270.jpg, 0, 0, 0, 0.6827186
C:\Users\toate\Desktop\SDV\Data\IMG\center_2024_08_20_00_27_10_371.jpg, C:\Users\toate\Desktop\SDV\Data\IMG\left_2024_08_20_00_27_10_371.jpg, C:\Users\toate\Desktop\SDV\Data\IMG\right_2024_08_20_00_27_10_371.jpg, 0, 0, 0, 0.6758037
C:\Users\toate\Desktop\SDV\Data\IMG\center_2024_08_20_00_27_10_475.jpg, C:\Users\toate\Desktop\SDV\Data\IMG\left_2024_08_20_00_27_10_475.jpg, C:\Users\toate\Desktop\SDV\Data\IMG\right_2024_08_20_00_27_10_475.jpg, 0, 0, 0, 0.6690314
C:\Users\toate\Desktop\SDV\Data\IMG\center_2024_08_20_00_27_10_584.jpg, C:\Users\toate\Desktop\SDV\Data\IMG\left_2024_08_20_00_27_10_584.jpg, C:\Users\toate\Desktop\SDV\Data\IMG\right_2024_08_20_00_27_10_584.jpg, 0, 0, 0, 0.6623276
C:\Users\toate\Desktop\SDV\Data\IMG\center_2024_08_20_00_27_10_693.jpg, C:\Users\toate\Desktop\SDV\Data\IMG\left_2024_08_20_00_27_10_693.jpg, C:\Users\toate\Desktop\SDV\Data\IMG\right_2024_08_20_00_27_10_693.jpg, 0, 0, 0, 0.6543717
C:\Users\toate\Desktop\SDV\Data\IMG\center_2024_08_20_00_27_10_798.jpg, C:\Users\toate\Desktop\SDV\Data\IMG\left_2024_08_20_00_27_10_798.jpg, C:\Users\toate\Desktop\SDV\Data\IMG\right_2024_08_20_00_27_10_798.jpg, 0, 0, 0, 0.6478149
C:\Users\toate\Desktop\SDV\Data\IMG\center_2024_08_20_00_27_10_902.jpg, C:\Users\toate\Desktop\SDV\Data\IMG\left_2024_08_20_00_27_10_902.jpg, C:\Users\toate\Desktop\SDV\Data\IMG\right_2024_08_20_00_27_10_902.jpg, 0, 0, 0, 0.6413239
C:\Users\toate\Desktop\SDV\Data\IMG\center_2024_08_20_00_27_11_010.jpg, C:\Users\toate\Desktop\SDV\Data\IMG\left_2024_08_20_00_27_11_010.jpg, C:\Users\toate\Desktop\SDV\Data\IMG\right_2024_08_20_00_27_11_010.jpg, 0, 0, 0, 0.6336208
